AsOfDate,OpenDate,CloseDate,ShortName,PortfolioName,StrategyRefShortName,Strategy1RefShortName,Strategy2RefShortName,CustodianName,DirectionName,SecurityId,SecurityTypeName,SecName,StartQty,Qty,StartPrice,Price,StartFXRate,FXRate,MV_Local,MV_Base,PL_DTD,PL_QTD,PL_MTD,PL_YTD
2023-01-08,21/06/21,,Heather,Heather,StrategyDemo,Hedge,DefaultS2,BOFA swap,Long,290035,CDS Contract,CDS AA 1% 03/20/22 USD SR XR [BNYC] +1.52pts (305bps),857143.0,857143.0,0.0,1.52,1.0,1.0,0.0,0.0,-23.8095,-761.9049,-23.8095,-738.0954
2023-01-08,21/06/21,,Garfield,Garfield,StrategyDemo,Hedge,DefaultS2,BOFA swap,Long,290035,CDS Contract,CDS AA 1% 03/20/22 USD SR XR [BNYC] +1.52pts (305bps),1000000.0,1000000.0,0.0,1.52,1.0,1.0,0.0,0.0,-27.7778,-888.8889,-27.7778,-861.1111
2023-01-08,21/06/21,,MNC Inv,MNC Investment Fund,StrategyDemo,Hedge,DefaultS2,BOFA swap,Long,290035,CDS Contract,CDS AA 1% 03/20/22 USD SR XR [BNYC] +1.52pts (305bps),142857.0,142857.0,0.0,1.52,1.0,1.0,0.0,0.0,-3.9683,-126.984,-3.9683,-123.0158
2023-01-08,21/06/21,,MNC Inv,MNC Investment Fund,StrategyDemo,Hedge,DefaultS2,BOFA swap,Long,290036,CDS Contract,CDS AA 1% 03/20/22 USD SR XR [GSCO] +1.52pts (305bps),142857.0,142857.0,0.0,1.52,1.0,1.0,0.0,0.0,-3.9683,-126.984,-3.9683,-123.0158
2023-01-08,21/06/21,,Heather,Heather,StrategyDemo,Hedge,DefaultS2,BOFA swap,Long,290036,CDS Contract,CDS AA 1% 03/20/22 USD SR XR [GSCO] +1.52pts (305bps),857143.0,857143.0,0.0,1.52,1.0,1.0,0.0,0.0,-23.8095,-761.9049,-23.8095,-738.0954
2023-01-08,21/06/21,,Garfield,Garfield,StrategyDemo,Hedge,DefaultS2,BOFA swap,Long,290036,CDS Contract,CDS AA 1% 03/20/22 USD SR XR [GSCO] +1.52pts (305bps),1000000.0,1000000.0,0.0,1.52,1.0,1.0,0.0,0.0,-27.7778,-888.8889,-27.7778,-861.1111
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,Hedge Funds,DefaultS1,DefaultS2,CS Prime,Long,288242,Fund Holding,Bridgewater Pure Alpha Fund (Opium),1500000.0,1500000.0,1.0,1.0,1.0,1.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,Hedge Funds,DefaultS1,DefaultS2,CS Prime,Long,288243,Fund Holding,Cerberus CMBS Opportunities Fund (Opium),5000000.0,5000000.0,1.0,1.0,1.0,1.0,5000000.0,5000000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,Hedge Funds,DefaultS1,DefaultS2,CS Prime,Long,288231,Fund Holding,"Farallon Capital Partners, L.P. (Opium)",2000000.0,2000000.0,1.0,1.0,1.0,1.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,Hedge Funds,DefaultS1,DefaultS2,CS Prime,Long,288239,Fund Holding,Ares ACRE Fund (Opium),1000000.0,1000000.0,1.0,1.0,1.0,1.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Garfield,Garfield,Private Equity,DefaultS1,DefaultS2,CS Prime,Long,287998,Fund Holding,"Bain Capital Europe III, L.P. (Garfield)",2500000.0,2500000.0,1.0,1.0,1.0,1.0,2500000.0,2500000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,NorthPoint,Northpoint 401K,Private Equity,DefaultS1,DefaultS2,CS Prime,Long,287973,Fund Holding,"Bain Capital Fund X, L.P. (NorthPoint)",1000000.0,1000000.0,1.0,1.0,1.0,1.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Heather,Heather,Private Equity,DefaultS1,DefaultS2,CS Prime,Long,287977,Fund Holding,"Bain Capital Europe III, L.P. (Leatherwood)",3000000.0,3000000.0,1.0,1.0,1.0,1.0,3000000.0,3000000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,NorthPoint,Northpoint 401K,Private Equity,DefaultS1,DefaultS2,CS Prime,Long,287985,Fund Holding,"Bain Capital Europe III, L.P. (NorthPoint)",3000000.0,3000000.0,1.0,1.0,1.0,1.0,3000000.0,3000000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,Private Equity,DefaultS1,DefaultS2,CS Prime,Long,287963,Fund Holding,"Bain Capital Fund X, L.P. (Opium)",6000000.0,6000000.0,1.0,1.0,1.0,1.0,6000000.0,6000000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,Private Equity,DefaultS1,DefaultS2,CS Prime,Long,287965,Fund Holding,"Bain Capital Europe III, L.P. (Opium)",3000000.0,3000000.0,1.0,1.0,1.0,1.0,3000000.0,3000000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,Private Equity,DefaultS1,DefaultS2,CS Prime,Long,287968,Fund Holding,"Sankaty Credit Opportunities III, L.P. (Opium)",4000000.0,4000000.0,1.0,1.0,1.0,1.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,Global Equity,DefaultS1,DefaultS2,CS Prime,Long,288241,Fund Holding,Bridgewater All Weather Fund  (Opium),10000000.0,10000000.0,1.0,1.0,1.0,1.0,10000000.0,10000000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,Non-U.S. Equity - Emerging Markets,DefaultS1,DefaultS2,CS Prime,Long,287983,Fund Holding,"Gaoling Fund, L.P. (Opium)",7000000.0,7000000.0,1.0,1.0,1.0,1.0,7000000.0,7000000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Garfield,Garfield,Global Fixed Income - High Yield,DefaultS1,DefaultS2,CS Prime,Long,287970,Fund Holding,"Hillhouse Fund II, L.P. (Garfield)",6000000.0,6000000.0,1.0,1.0,1.0,1.0,6000000.0,6000000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,Global Fixed Income - High Yield,DefaultS1,DefaultS2,CS Prime,Long,287979,Fund Holding,"Hillhouse Fund II, L.P. (Opium)",6000000.0,6000000.0,1.0,1.0,1.0,1.0,6000000.0,6000000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,Global Fixed Income - High Yield,DefaultS1,DefaultS2,CS Prime,Long,288244,Fund Holding,Marathon European Credit Opportunities Fund II (Opium),7000000.0,7000000.0,1.0,1.0,1.0,1.0,7000000.0,7000000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,Global Fixed Income - Investment Grade,DefaultS1,DefaultS2,CS Prime,Long,288240,Fund Holding,Brevan Howard Multi Strategy Master Fund (Opium),4000000.0,4000000.0,1.0,1.0,1.0,1.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,Real Estate,DefaultS1,DefaultS2,CS Prime,Long,287996,Fund Holding,"Rockpoint Real Estate Fund IV, L.P. (Opium)",8000000.0,8000000.0,1.0,1.0,1.0,1.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Heather,Heather,Real Estate,DefaultS1,DefaultS2,CS Prime,Long,287997,Fund Holding,"Rockpoint Real Estate Fund III, L.P. (Leatherwood)",4000000.0,4000000.0,1.0,1.0,1.0,1.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Garfield,Garfield,Real Estate,DefaultS1,DefaultS2,CS Prime,Long,287976,Fund Holding,"Rockpoint Real Estate Fund IV, L.P. (Garfield)",2000000.0,2000000.0,1.0,1.0,1.0,1.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,AA ,Asset,DefaultS2,CS Prime,Long,287922,Bond,013817AK7,1200000.0,1200000.0,98.0,98.0,1.0,1.0,1176000.0,1176000.0,-3.57,11997.0448,-3.57,71997.025
2023-01-08,04/03/20,,Garfield,Garfield,AA ,Asset,DefaultS2,CS Prime,Long,287922,Bond,013817AK7,1200000.0,1200000.0,98.0,98.0,1.0,1.0,1176000.0,1176000.0,-3.57,11997.0448,-3.57,71997.025
2023-01-08,04/03/20,,Heather,Heather,AA ,Asset,DefaultS2,CS Prime,Long,287922,Bond,013817AK7,1800000.0,1800000.0,98.0,98.0,1.0,1.0,1764000.0,1764000.0,-5.355,17995.5673,-5.355,107995.5375
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,AA ,Asset,DefaultS2,CS Prime,Long,287922,Bond,013817AK7,1800000.0,1800000.0,98.0,98.0,1.0,1.0,1764000.0,1764000.0,-5.355,17995.5673,-5.355,107995.5375
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,AA ,Finance,DefaultS2,CS Prime,Short,288918,Repo Contract,Repo 013817AK7 01/03/2017 01/06/2017 BRCL,-1103000.0,-1103000.0,88.0,88.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Heather,Heather,AA ,Finance,DefaultS2,CS Prime,Short,288918,Repo Contract,Repo 013817AK7 01/03/2017 01/06/2017 BRCL,-1621000.0,-1621000.0,88.0,88.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,AA ,Finance,DefaultS2,CS Prime,Short,288918,Repo Contract,Repo 013817AK7 01/03/2017 01/06/2017 BRCL,-2106000.0,-2106000.0,88.0,88.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Garfield,Garfield,AA ,Finance,DefaultS2,CS Prime,Short,288918,Repo Contract,Repo 013817AK7 01/03/2017 01/06/2017 BRCL,-1170000.0,-1170000.0,88.0,88.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,CWL ,Finance,DefaultS2,CS Prime,Short,288910,Repo Contract,Repo 126670LQ9 01/03/2017 01/06/2017 MSCOF,-1186000.0,-1186000.0,77.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Heather,Heather,CWL ,Finance,DefaultS2,CS Prime,Short,288910,Repo Contract,Repo 126670LQ9 01/03/2017 01/06/2017 MSCOF,-1743000.0,-1743000.0,77.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,CWL ,Finance,DefaultS2,CS Prime,Short,288910,Repo Contract,Repo 126670LQ9 01/03/2017 01/06/2017 MSCOF,-2263000.0,-2263000.0,77.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Garfield,Garfield,CWL ,Finance,DefaultS2,CS Prime,Short,288910,Repo Contract,Repo 126670LQ9 01/03/2017 01/06/2017 MSCOF,-1258000.0,-1258000.0,77.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Garfield,Garfield,CWL ,Asset,DefaultS2,CS Prime,Long,288796,AssetBacked,126670LQ9,1290000.0,1290000.0,73.0,73.0,1.0,1.0,941700.0,941700.0,61.1754,-12716.4739,61.1754,-51477.6492
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,CWL ,Asset,DefaultS2,CS Prime,Long,288796,AssetBacked,126670LQ9,1935000.0,1935000.0,73.0,73.0,1.0,1.0,1412550.0,1412550.0,91.7631,-19074.7108,91.7631,-77216.4739
2023-01-08,04/03/20,,Heather,Heather,CWL ,Asset,DefaultS2,CS Prime,Long,288796,AssetBacked,126670LQ9,1935000.0,1935000.0,73.0,73.0,1.0,1.0,1412550.0,1412550.0,91.7631,-19074.7108,91.7631,-77216.4739
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,CWL ,Asset,DefaultS2,CS Prime,Long,288796,AssetBacked,126670LQ9,1290000.0,1290000.0,73.0,73.0,1.0,1.0,941700.0,941700.0,61.1754,-12716.4739,61.1754,-51477.6492
2023-01-08,04/03/20,,Garfield,Garfield,FNR ,Asset,DefaultS2,CS Prime,Long,288806,AssetBacked,31359KEN3,3120000.0,3120000.0,74.0,74.0,1.0,1.0,57637.2526,57637.2526,0.0,28.1263,0.0,14.0631
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,FNR ,Asset,DefaultS2,CS Prime,Long,288806,AssetBacked,31359KEN3,4680000.0,4680000.0,74.0,74.0,1.0,1.0,86455.8789,86455.8789,0.0,42.1894,0.0,21.0947
2023-01-08,04/03/20,,Heather,Heather,FNR ,Asset,DefaultS2,CS Prime,Long,288806,AssetBacked,31359KEN3,4680000.0,4680000.0,74.0,74.0,1.0,1.0,86455.8789,86455.8789,0.0,42.1894,0.0,21.0947
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,FNR ,Asset,DefaultS2,CS Prime,Long,288806,AssetBacked,31359KEN3,3120000.0,3120000.0,74.0,74.0,1.0,1.0,57637.2526,57637.2526,0.0,28.1263,0.0,14.0631
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,CSI Swap,Long,288865,Swaption,JPM SWAPTION PAY 3.00% 07/28/26,90000.0,90000.0,3.58,3.58,1.0,1.0,322200.0,322200.0,0.0,2700.0,0.0,16200.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,CSI Swap,Long,288865,Swaption,JPM SWAPTION PAY 3.00% 07/28/26,135000.0,135000.0,3.58,3.58,1.0,1.0,483300.0,483300.0,0.0,4050.0,0.0,24300.0
2023-01-08,04/03/20,,Garfield,Garfield,RATES,Asset,DefaultS2,CSI Swap,Long,288865,Swaption,JPM SWAPTION PAY 3.00% 07/28/26,90000.0,90000.0,3.58,3.58,1.0,1.0,322200.0,322200.0,0.0,2700.0,0.0,16200.0
2023-01-08,04/03/20,,Heather,Heather,RATES,Asset,DefaultS2,CSI Swap,Long,288865,Swaption,JPM SWAPTION PAY 3.00% 07/28/26,135000.0,135000.0,3.58,3.58,1.0,1.0,483300.0,483300.0,0.0,4050.0,0.0,24300.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,BOFA swap,Short,288835,IR Swap,BOA SWAP PAY 3ML 07/07/26 CME,-600000.0,-600000.0,0.0,0.48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,BOFA swap,Short,288835,IR Swap,BOA SWAP PAY 3ML 07/07/26 CME,-900000.0,-900000.0,0.0,0.48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Heather,Heather,RATES,Asset,DefaultS2,BOFA swap,Short,288835,IR Swap,BOA SWAP PAY 3ML 07/07/26 CME,-900000.0,-900000.0,0.0,0.48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Garfield,Garfield,RATES,Asset,DefaultS2,BOFA swap,Short,288835,IR Swap,BOA SWAP PAY 3ML 07/07/26 CME,-600000.0,-600000.0,0.0,0.48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Garfield,Garfield,RATES,Asset,DefaultS2,BOFA swap,Long,288836,IR Swap,BOA SWAP REC 1.2915% 07/07/26 CME,600000.0,600000.0,3.08,3.08,1.0,1.0,1848000.0,1848000.0,0.0,6000.0,0.0,48000.0
2023-01-08,04/03/20,,Heather,Heather,RATES,Asset,DefaultS2,BOFA swap,Long,288836,IR Swap,BOA SWAP REC 1.2915% 07/07/26 CME,900000.0,900000.0,3.08,3.08,1.0,1.0,2772000.0,2772000.0,0.0,9000.0,0.0,72000.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,BOFA swap,Long,288836,IR Swap,BOA SWAP REC 1.2915% 07/07/26 CME,900000.0,900000.0,3.08,3.08,1.0,1.0,2772000.0,2772000.0,0.0,9000.0,0.0,72000.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,BOFA swap,Long,288836,IR Swap,BOA SWAP REC 1.2915% 07/07/26 CME,600000.0,600000.0,3.08,3.08,1.0,1.0,1848000.0,1848000.0,0.0,6000.0,0.0,48000.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,BOFA swap,Short,288837,Swaption,BOA SWAPTION PAY 1.85% 3/29/21,-150000.0,-150000.0,0.0,5.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,BOFA swap,Short,288837,Swaption,BOA SWAPTION PAY 1.85% 3/29/21,-225000.0,-225000.0,0.0,5.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Heather,Heather,RATES,Asset,DefaultS2,BOFA swap,Short,288837,Swaption,BOA SWAPTION PAY 1.85% 3/29/21,-225000.0,-225000.0,0.0,5.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Garfield,Garfield,RATES,Asset,DefaultS2,BOFA swap,Short,288837,Swaption,BOA SWAPTION PAY 1.85% 3/29/21,-150000.0,-150000.0,0.0,5.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,CSI Swap,Short,288851,Swaption,CS SWAPTION STRADDLE 1.30% 06/07/21,-45000.0,-45000.0,0.0,0.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Garfield,Garfield,RATES,Asset,DefaultS2,CSI Swap,Short,288851,Swaption,CS SWAPTION STRADDLE 1.30% 06/07/21,-30000.0,-30000.0,0.0,0.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,CSI Swap,Short,288851,Swaption,CS SWAPTION STRADDLE 1.30% 06/07/21,-30000.0,-30000.0,0.0,0.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Heather,Heather,RATES,Asset,DefaultS2,CSI Swap,Short,288851,Swaption,CS SWAPTION STRADDLE 1.30% 06/07/21,-45000.0,-45000.0,0.0,0.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Heather,Heather,RATES,Asset,DefaultS2,CSI Swap,Short,288852,Swaption,CS SWAPTION STRADDLE 1.315% 3/23/21,-45000.0,-45000.0,0.0,3.58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,CSI Swap,Short,288852,Swaption,CS SWAPTION STRADDLE 1.315% 3/23/21,-30000.0,-30000.0,0.0,3.58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Garfield,Garfield,RATES,Asset,DefaultS2,CSI Swap,Short,288852,Swaption,CS SWAPTION STRADDLE 1.315% 3/23/21,-30000.0,-30000.0,0.0,3.58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,CSI Swap,Short,288852,Swaption,CS SWAPTION STRADDLE 1.315% 3/23/21,-45000.0,-45000.0,0.0,3.58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,DBAB swap,Short,288853,IR Swap,DB CPI SWAP PAY 3.065% 4/12/41 LCH,-675000.0,-675000.0,0.0,1.66,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Garfield,Garfield,RATES,Asset,DefaultS2,DBAB swap,Short,288853,IR Swap,DB CPI SWAP PAY 3.065% 4/12/41 LCH,-450000.0,-450000.0,0.0,1.66,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Heather,Heather,RATES,Asset,DefaultS2,DBAB swap,Short,288853,IR Swap,DB CPI SWAP PAY 3.065% 4/12/41 LCH,-675000.0,-675000.0,0.0,1.66,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,DBAB swap,Short,288853,IR Swap,DB CPI SWAP PAY 3.065% 4/12/41 LCH,-450000.0,-450000.0,0.0,1.66,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,DBAB swap,Long,288854,IR Swap,DB CPI SWAP REC CPI 4/12/41 LCH,450000.0,450000.0,2.13,2.13,1.0,1.0,958500.0,958500.0,0.0,0.0,0.0,22500.0
2023-01-08,04/03/20,,Heather,Heather,RATES,Asset,DefaultS2,DBAB swap,Long,288854,IR Swap,DB CPI SWAP REC CPI 4/12/41 LCH,675000.0,675000.0,2.13,2.13,1.0,1.0,1437750.0,1437750.0,0.0,0.0,0.0,33750.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,DBAB swap,Long,288854,IR Swap,DB CPI SWAP REC CPI 4/12/41 LCH,675000.0,675000.0,2.13,2.13,1.0,1.0,1437750.0,1437750.0,0.0,0.0,0.0,33750.0
2023-01-08,04/03/20,,Garfield,Garfield,RATES,Asset,DefaultS2,DBAB swap,Long,288854,IR Swap,DB CPI SWAP REC CPI 4/12/41 LCH,450000.0,450000.0,2.13,2.13,1.0,1.0,958500.0,958500.0,0.0,0.0,0.0,22500.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,DBAB swap,Short,288855,Swaption,DB REC SWAPTION 0.25% 07/01/21,-45000.0,-45000.0,0.0,2.56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Garfield,Garfield,RATES,Asset,DefaultS2,DBAB swap,Short,288855,Swaption,DB REC SWAPTION 0.25% 07/01/21,-30000.0,-30000.0,0.0,2.56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Heather,Heather,RATES,Asset,DefaultS2,DBAB swap,Short,288855,Swaption,DB REC SWAPTION 0.25% 07/01/21,-45000.0,-45000.0,0.0,2.56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,DBAB swap,Short,288855,Swaption,DB REC SWAPTION 0.25% 07/01/21,-30000.0,-30000.0,0.0,2.56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,DBAB swap,Short,288856,Swaption,DB REC SWAPTION 0.25% 6/30/21,-30000.0,-30000.0,0.0,2.36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Heather,Heather,RATES,Asset,DefaultS2,DBAB swap,Short,288856,Swaption,DB REC SWAPTION 0.25% 6/30/21,-45000.0,-45000.0,0.0,2.36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Garfield,Garfield,RATES,Asset,DefaultS2,DBAB swap,Short,288856,Swaption,DB REC SWAPTION 0.25% 6/30/21,-30000.0,-30000.0,0.0,2.36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,DBAB swap,Short,288856,Swaption,DB REC SWAPTION 0.25% 6/30/21,-45000.0,-45000.0,0.0,2.36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,CSH,Asset,DefaultS2,Well Prime,Long,288803,AssetBacked,19626MAJ4,1440000.0,1440000.0,72.0,72.0,1.0,1.0,1036800.0,1036800.0,215.4,15261.6,215.4,58246.2
2023-01-08,04/03/20,,Heather,Heather,CSH,Asset,DefaultS2,Well Prime,Long,288803,AssetBacked,19626MAJ4,2160000.0,2160000.0,72.0,72.0,1.0,1.0,1555200.0,1555200.0,323.1,22892.4,323.1,87369.3
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,CSH,Asset,DefaultS2,Well Prime,Long,288803,AssetBacked,19626MAJ4,2160000.0,2160000.0,72.0,72.0,1.0,1.0,1555200.0,1555200.0,323.1,22892.4,323.1,87369.3
2023-01-08,04/03/20,,Garfield,Garfield,CSH,Asset,DefaultS2,Well Prime,Long,288803,AssetBacked,19626MAJ4,1440000.0,1440000.0,72.0,72.0,1.0,1.0,1036800.0,1036800.0,215.4,15261.6,215.4,58246.2
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,CSH,Finance,DefaultS2,Well Prime,Short,288905,Repo Contract,Repo 19626MAJ4 01/03/2017 01/06/2017 CSFB,-1323677.0,-1323677.0,73.0,73.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Heather,Heather,CSH,Finance,DefaultS2,Well Prime,Short,288905,Repo Contract,Repo 19626MAJ4 01/03/2017 01/06/2017 CSFB,-1945404.0,-1945404.0,73.0,73.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,CSH,Finance,DefaultS2,Well Prime,Short,288905,Repo Contract,Repo 19626MAJ4 01/03/2017 01/06/2017 CSFB,-2527019.0,-2527019.0,73.0,73.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Garfield,Garfield,CSH,Finance,DefaultS2,Well Prime,Short,288905,Repo Contract,Repo 19626MAJ4 01/03/2017 01/06/2017 CSFB,-1403900.0,-1403900.0,73.0,73.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,Heather,Heather,CZN,Hedge,DefaultS2,CS Prime,Long,289135,Credit Index Cleared,CDX-NAHYS25V1-5Y ICECREDIT,9000000.0,9000000.0,97.5,97.5,1.0,1.0,0.0,0.0,-425.0,-13600.0,-425.0,-13175.0
2023-01-08,04/03/20,,Opium,Opium Holdings Partners,CZN,Hedge,DefaultS2,CS Prime,Long,289135,Credit Index Cleared,CDX-NAHYS25V1-5Y ICECREDIT,9000000.0,9000000.0,97.5,97.5,1.0,1.0,0.0,0.0,-425.0,-13600.0,-425.0,-13175.0
2023-01-08,04/03/20,,Garfield,Garfield,CZN,Hedge,DefaultS2,CS Prime,Long,289135,Credit Index Cleared,CDX-NAHYS25V1-5Y ICECREDIT,10500000.0,10500000.0,97.5,97.5,1.0,1.0,0.0,0.0,-495.8333,-15866.6667,-495.8333,-15370.8333
2023-01-08,04/03/20,,MNC Inv,MNC Investment Fund,CZN,Hedge,DefaultS2,CS Prime,Long,289135,Credit Index Cleared,CDX-NAHYS25V1-5Y ICECREDIT,1500000.0,1500000.0,97.5,97.5,1.0,1.0,0.0,0.0,-70.8333,-2266.6667,-70.8333,-2195.8333
